"Longitude_Maxima","Latitude_Maxima","Daten_Maxima.Aktivität","Daten_Maxima.Zeitdauer_Transport","Daten_Maxima.Zeit_Auftreffen","Daten_Maxima.Freisetzung_Kraftwerk"
139.590694109652,48.4115654688976,7665762311.01188,2,142,128
139.306609715489,50.0695564068731,265358836844.564,3,143,128
139.698379433265,48.8734751100257,15392799951.6766,2,142,128
139.83495038717,50.161182038565,86575020590.388,3,143,128
140.62670023872,48.8175022413444,2375826140.71051,2,142,128
140.595882820042,50.0390196331125,75336121357.1099,3,143,128
140.890345633245,49.3748565757629,7212801153.18583,3,143,128
141.050989374452,50.2471370695679,63946339982.5777,4,144,128
141.002414123964,48.8649906183861,3832881155.50594,3,143,128
141.095459412321,49.6520665988477,7046580609.07281,4,144,128
139.732316129768,48.5715482712893,7212801153.18583,3,143,128
139.830400796066,49.6177214516113,24837821477.7982,4,144,128
138.352891874727,47.7700226885861,2375826140.71051,1,141,128
138.579349843707,48.2122163458722,13746340042.7536,2,142,128
138.653589544463,49.1891517870719,55996127030.9525,3,143,128
138.356708398208,47.8387937318393,13945547509.4874,2,142,128
138.328638018287,49.4094028690776,82776342426.6375,3,143,128
138.352891874727,47.7700226885861,2375826140.71051,1,141,128
138.579349843707,48.2122163458722,13746340042.7536,2,142,128
138.653589544463,49.1891517870719,55996127030.9525,3,143,128
142.22136773173,49.5568230516356,515351330500.966,3,143,128
141.506370390176,49.4225322404906,105819172776.522,2,142,128
142.189227456708,50.2670886081482,151856492473.961,3,143,128
142.281687225045,49.2156007791735,66287061105.0481,2,142,128
142.962690568275,49.9916451701733,191388604145.435,3,143,128
142.736615999179,48.6126920738357,15455232406.8723,2,142,128
143.531325279851,49.4328628226828,104690955514.738,3,143,128
143.962671957478,49.7338231043588,65459953141.7664,4,144,128
142.385603566278,48.2272218028905,5938190776.78334,2,142,128
143.359205725222,49.5986817198439,108804349955.622,3,143,128
143.911862395281,50.11446769104,126814344240.925,4,144,128
142.337193454095,49.0747372139918,126301018713.791,3,143,128
142.576586184341,49.1854025774509,64658173148.1079,4,144,128
140.439095638023,48.8956846847801,3680810414.83417,2,142,128
140.66298628154,49.897150897283,116716444588.632,3,143,128
140.631075378353,51.1873254182019,137278410247.017,4,144,128
140.38786335332,49.5228573682926,9579985309.57306,3,143,128
140.114238162426,50.8856081356709,248095679940.91,4,144,128
140.439095638023,48.8956846847801,3680810414.83417,2,142,128
140.66298628154,49.897150897283,116716444588.632,3,143,128
140.631075378353,51.1873254182019,137278410247.017,4,144,128
142.396939790235,49.4381787146732,146002215503.539,3,143,128
141.99597998393,49.5906435824858,185794392707.745,3,143,128
141.775922409164,49.4365463852534,300478064693.402,3,143,128
141.380407031047,49.2396948496603,6515415607.86698,2,142,128
141.635949533003,50.2841262000673,112481084846.727,3,143,128
142.155777892884,49.0327633883432,20322841543.1693,2,142,128
143.057347643736,49.7456664449233,101250806476.711,3,143,128
142.610354180681,48.4298546830054,9011247372.71834,2,142,128
143.402200045444,49.2500254318525,61040563674.0903,3,143,128
142.259554429199,48.0443844120602,3462290609.89049,2,142,128
143.229695721502,49.4158443290137,114391157722.214,3,143,128
142.300296773506,49.0329880462787,73640414656.6065,3,143,128
140.448741270378,49.7492952572462,5585656377.00694,3,143,128
140.365289640962,50.9734253938869,144653375969.694,4,144,128
139.865348554657,49.1816586076877,4580010636.95384,3,143,128
139.624482792128,50.560666454273,145659021709.747,4,144,128
140.448741270378,49.7492952572462,5585656377.00694,3,143,128
140.365289640962,50.9734253938869,144653375969.694,4,144,128
140.33491984304,49.5216617396893,11899160893.2445,3,143,128
140.061301342779,50.8844125070676,308156047962.39,4,144,128
140.528641219958,49.1700776466446,2285940631.8648,2,142,128
140.497604920086,50.3915950384127,123966112307.369,3,143,128
141.40287663109,48.8114618302271,6939916580.21656,2,142,128
141.656229423448,49.8558931806341,101961965317.691,3,143,128
141.79758262767,48.3580601925958,6939916580.21656,2,142,128
142.416437146175,49.4847930064879,153087687847.601,3,143,128
141.939615684764,49.0222467618027,42023875089.9713,3,143,128
142.662614684558,49.6873946482124,118003729337.846,4,144,128
140.743042998489,48.7007899835725,4878413545.65099,3,143,128
140.554840840902,49.6642262429307,5768208526.7868,4,144,128
139.592208995646,48.5816854339364,3687870345.53786,2,142,128
139.600408144935,49.9177281426176,127659708926.758,3,143,128
139.179146782401,48.3445610107544,10410995977.1374,2,142,128
138.905356903634,50.2355216998649,149616608450.68,3,143,128
139.592208995646,48.5816854339364,3687870345.53786,2,142,128
139.600408144935,49.9177281426176,127659708926.758,3,143,128
139.192402108142,48.6372775953866,37120095188.2152,2,142,128
139.135352240631,50.1788562340411,533453548500.382,3,143,128
139.459431321773,49.2656771458928,79418492776.6696,2,142,128
139.498057858944,51.2004738878649,205868329067.629,3,143,128
140.294197045327,48.9600419893908,4075226521.83185,2,142,128
140.074287881498,50.3827407363447,281211595322.467,3,143,128
140.439122030474,49.5451204499568,10606525686.5696,3,143,128
140.165372175744,50.9078712173351,274680296157.729,4,144,128
140.234638978328,49.0295935453562,8696918891.31988,3,143,128
140.241503744485,50.1828892654525,175885874855.984,4,144,128
139.287337019149,48.6744613887688,12372032638.4539,3,143,128
139.385621885009,49.7206345690908,99875293035.8468,4,144,128
138.248906244213,47.7569589642233,12372032638.4539,1,141,128
138.649110428885,48.4904736747979,43518281018.9982,2,142,128
138.927320833576,49.2133922533893,52687377797.7777,3,143,128
139.130440003738,50.5466770647051,176709130389.069,4,144,128
138.228094728753,48.3474080670274,38590762893.8703,2,142,128
138.229311129315,50.3036873779514,226425915623.372,3,143,128
138.248906244213,47.7569589642233,12372032638.4539,1,141,128
138.649110428885,48.4904736747979,43518281018.9982,2,142,128
138.927320833576,49.2133922533893,52687377797.7777,3,143,128
139.130440003738,50.5466770647051,176709130389.069,4,144,128
139.47654412651,48.8847078455658,16512186012.3509,2,142,128
139.229290328417,50.772765484818,161902894583.057,3,143,128
139.281173980115,48.7936068302604,22427665205.4324,2,142,128
139.034369469687,50.6816644695125,219904494340.314,3,143,128
139.003739814444,48.3825102151188,6627790124.96328,1,141,128
139.566499061958,49.2854178849298,31885308512.4949,2,142,128
140.274091781129,49.2634106995915,2792298204.28268,2,142,128
140.29068915311,50.7711688073959,114334037539.413,3,143,128
140.124353194906,49.9415319081186,69503391045.4622,3,143,128
140.097553289823,49.1811327479637,3693726760.14804,3,143,128
139.856690086676,50.5601405945489,117472353012.725,4,144,128
138.918502841212,49.2417173310962,27829207478.9092,3,143,128
138.225922355139,48.060327674424,5254608971.88458,1,141,128
138.628479289493,48.7938423849986,40537237071.7299,2,142,128
138.180785180032,48.2610423337406,16390141770.5396,2,142,128
138.475176854721,50.0865392485446,104775938002.334,3,143,128
138.225922355139,48.060327674424,5254608971.88458,1,141,128
138.628479289493,48.7938423849986,40537237071.7299,2,142,128
139.343619234365,48.5252746211008,7454654368.54344,2,142,128
139.058897580574,50.1832655590763,316024852409.34,3,143,128
139.610055290953,49.153674171607,14968896601.3263,2,142,128
139.361461739589,51.0417318108591,146770856787.615,3,143,128
140.406343319793,48.9153897718194,2310398105.26155,2,142,128
140.375465559191,50.1369071635875,73261434857.8421,3,143,128
140.866931120878,49.3422520151037,7014167338.4254,3,143,128
140.789839357685,50.386247908032,96722325808.8364,4,144,128
140.385361139653,48.9175905710704,3727327184.27172,3,143,128
140.234473337801,49.9939554699196,100481447530.823,4,144,128
139.438385000278,48.562458414483,7014167338.4254,3,143,128
139.536452038229,49.608631594805,56623033482.0107,4,144,128
138.680605983465,48.9891272382222,56564571924.9622,2,142,128
138.906323011963,50.8153499154908,105175181463.98,3,143,128
138.379028464163,48.2354050927416,13561500141.2178,2,142,128
137.885654406238,50.3638352602675,136002969848.131,3,143,128
138.680605983465,48.9891272382222,56564571924.9622,2,142,128
138.906323011963,50.8153499154908,105175181463.98,3,143,128
138.94530891863,48.5336043067825,23587450874.3795,2,142,128
138.525512023825,50.6266172660362,338975676253.409,3,143,128
138.69326406758,47.9483247001382,2589546306.34122,1,141,128
139.02702036547,48.8548611822722,38476770795.9652,2,142,128
138.988162682522,50.7420479065668,140215246461.588,3,143,128
139.774598224769,49.0476796864539,2589546306.34122,2,142,128
139.585488953701,50.6467387123043,178692017257.553,3,143,128
140.006800639309,49.4334637742422,27066827007.9371,3,143,128
139.829794965404,50.9055143687885,154214736555.957,4,144,128
139.631689059464,48.9613374650244,18290831008.0098,3,143,128
139.78356489973,50.0213001321737,103647194937.131,4,144,128
138.987920718251,47.2755332419937,4177672376.27792,2,142,128
138.70241001544,48.9155252708473,66027107530.019,3,143,128
138.882642392834,50.5693067865282,111076783657.598,4,144,128
138.194308312994,48.6046742780652,24521966319.0136,2,142,128
138.490697709433,50.4301711928692,156759597244.881,3,143,128
137.59326406758,46.8483247001382,2589546306.34122,1,141,128
137.937671168154,47.8129221794398,37954606900.1765,2,142,128
137.963225783169,49.7694917953496,125732981988.339,3,143,128
138.194308312994,48.6046742780652,24521966319.0136,2,142,128
138.490697709433,50.4301711928692,156759597244.881,3,143,128
138.55825289676,48.5525632897695,93525160549.5403,2,142,128
138.337928738519,50.6042077885414,492996155990.461,3,143,128
138.306119037411,47.9672836831252,4189130099.54601,1,141,128
138.63999783104,48.8738201652592,101095784456.503,2,142,128
139.061691781694,50.3640148214204,187975743713.952,3,143,128
139.363290890545,49.156197757572,27141060740.4862,2,142,128
139.114684674154,51.0442553968241,266119597529.514,3,143,128
139.654587964675,48.3293187556602,6758254546.2316,2,142,128
139.662746459072,49.6653614643414,100867514000.786,3,143,128
139.50975611227,51.4028959684365,179575168253.357,4,144,128
138.998882758889,49.1486733397974,67355581031.3876,3,143,128
139.201736477513,50.4819581511132,225905077238.613,4,144,128
138.480827757476,47.4164203190327,44788180209.6297,2,142,128
138.092039813276,49.252223060834,88058027047.6259,3,143,128
138.794156344236,51.0301099579606,160414451012.745,4,144,128
137.528301578106,47.6451011424304,12717833975.7702,1,141,128
138.0124058262,48.4291289205408,37949042104.1042,2,142,128
138.570712469601,49.1349195049678,90442765742.5828,3,143,128
139.073635446096,49.8587089985168,152151016447.543,4,144,128
137.206119037411,46.8672836831252,8939999900.80595,1,141,128
137.870075528358,47.7874644995936,60390379982.3829,2,142,128
137.795906820141,47.9053874876987,146780525836.793,3,143,128
137.528301578106,47.6451011424304,12717833975.7702,1,141,128
138.0124058262,48.4291289205408,37949042104.1042,2,142,128
138.570712469601,49.1349195049678,90442765742.5828,3,143,128
139.073635446096,49.8587089985168,152151016447.543,4,144,128
139.35652668738,48.2370953426785,16911926475.7891,3,143,128
139.330416455581,49.3572962943893,71815326173.156,4,144,128
138.384745491788,47.5043408032286,16276746331.9641,2,142,128
140.530893395622,48.8340527958067,2456058593.60644,3,143,128
140.641912582247,49.6935598702349,3871006364.68196,4,144,128
141.683972078364,48.8788145138734,4621865781.25669,3,143,128
142.720125292274,49.5073839720675,101953782558.645,4,144,128
141.957751475336,48.2455689375155,17347962680.3054,3,143,128
140.560459858941,47.9123548073588,15544710740.1916,3,143,128
137.429736324981,46.9225664413397,1522397374.99417,1,141,128
137.451194463872,47.0692296230428,14210558598.5657,2,142,128
137.192852774354,46.3020082957207,4621865781.25669,2,142,128
137.259307427982,46.4612997443077,39619450330.8476,3,143,128
137.429736324981,46.9225664413397,1522397374.99417,1,141,128
137.451194463872,47.0692296230428,14210558598.5657,2,142,128
139.425944303022,48.7741563962092,20242436100.3126,2,142,128
139.179235425155,50.6622140354613,198478202437.993,3,143,128
139.148612085146,48.3630597810677,5982014483.53862,1,141,128
139.711156403455,49.2659674508787,28778578340.2274,2,142,128
140.418778059385,49.2439602655403,1562175464.82004,2,142,128
140.197607190466,50.6666590124942,107798143804.333,3,143,128
140.504030548557,49.7553012597035,50253567744.2458,3,143,128
140.242317848373,49.1616823139125,3333830215.02392,3,143,128
140.249200906008,50.3149780340087,106026489054.129,4,144,128
139.410544970535,48.9583796649184,11034167399.0971,3,143,128
138.37079462584,48.0408772403729,1562175464.82004,1,141,128
138.705150114629,48.9474137225068,37699796932.0169,2,142,128
138.325555645811,48.2415918996895,9169607064.04568,2,142,128
138.035881882998,50.2048385302736,89509086326.7636,3,143,128
138.37079462584,48.0408772403729,1562175464.82004,1,141,128
138.705150114629,48.9474137225068,37699796932.0169,2,142,128
139.158993468014,49.9064597550798,267869125902.451,3,143,128
139.345253075613,50.2245232757253,109364694918.744,3,143,128
140.473643159256,49.9164205268436,61545994722.2729,3,143,128
141.045009893735,49.2169854137146,3086550628.03988,3,143,128
140.863127631713,50.1666321862455,52588750121.8029,4,144,128
141.052137293087,48.746310629426,9370498769.99605,3,143,128
141.165562492216,49.4763416801705,5401969350.23421,4,144,128
139.970561874425,48.4998976900349,4082971737.70932,3,143,128
140.181951774292,49.2964085825363,20270796047.8104,4,144,128
138.805279548468,48.4372574601442,8713447914.63041,2,142,128
138.748454643326,49.9788360987988,125221115036.595,3,143,128
138.415418243246,47.6015241561644,20455131544.5612,2,142,128
137.801901550057,49.6168805317064,40216827707.2896,3,143,128
138.805279548468,48.4372574601442,8713447914.63041,2,142,128
138.748454643326,49.9788360987988,125221115036.595,3,143,128
139.192545511132,49.4134314868816,133585683840.232,3,143,128
139.273855844413,51.0374567415141,170998963621.243,4,144,128
139.406022067735,48.7269805926728,3509609148.67017,2,142,128
139.12016015272,50.3849715306483,148782714582.067,3,143,128
140.015676566436,49.9221362243151,87358053915.0968,3,143,128
140.993982824286,48.9368958526286,3509609148.67017,3,143,128
141.087162069734,49.7239718330903,6452259480.29148,4,144,128
140.592684954398,48.5695696432983,4642604865.84871,3,143,128
140.695748246328,49.3506943715503,5489389680.29142,4,144,128
139.477274256756,48.3177860616692,6604460688.37694,3,143,128
139.822959673058,49.0119644466627,4441269036.32668,4,144,128
138.413166436783,48.08763985495,12769355254.3898,2,142,128
138.384960504694,49.6582489921883,75794838631.1586,3,143,128
138.25398881568,47.793180197065,12769355254.3898,2,142,128
137.966823522084,49.7564268276492,124648015320.517,3,143,128
138.413166436783,48.08763985495,12769355254.3898,2,142,128
138.384960504694,49.6582489921883,75794838631.1586,3,143,128
138.738724865933,47.5977157826885,46517634380.5083,2,142,128
138.125252829917,49.6130721582306,91458306349.9789,3,143,128
138.364072587941,47.7748362327096,12769355254.3898,2,142,128
138.437685672081,48.7517716739093,52016350294.2809,3,143,128
139.48820714724,48.4649471776318,3509609148.67017,2,142,128
139.203824081337,50.1229381156074,148782714582.067,3,143,128
139.931669476979,48.874245969273,4642604865.84871,3,143,128
139.938512901229,50.0275416893692,93891713679.8229,4,144,128
139.805178242566,48.3349140558337,4642604865.84871,3,143,128
140.015883239662,49.131424948335,4501075868.11334,4,144,128
138.664630702432,48.3282930347447,39585822259.9814,3,143,128
139.014552765024,49.4975555290621,52257410317.6337,4,144,128
137.472127342896,47.0455869380151,2175444742.68644,1,141,128
137.596595522078,47.3532242343653,74484667931.0585,2,142,128
137.149944802201,46.2677694787099,2175444742.68644,1,141,128
137.354285347088,46.6022599862501,6510118183.57537,2,142,128
137.464679011679,47.4177858553239,142519266033.914,3,143,128
137.472127342896,47.0455869380151,2175444742.68644,1,141,128
137.596595522078,47.3532242343653,74484667931.0585,2,142,128
140.314762706019,47.9517502967948,41535321125.0951,4,144,128
137.698754430898,46.8059185872805,2033915744.9515,1,141,128
137.702825603602,46.9808865051028,18985239565.5171,2,142,128
137.684293905631,47.1686278423019,99876995817.2253,3,143,128
140.400741047442,48.1962183332607,20767660562.5475,3,143,128
141.299760996565,48.8768975364128,6652450297.61005,4,144,128
141.964415132302,48.2358997140752,23176796687.8156,3,143,128
142.868290027716,48.8839196063205,39427922231.369,4,144,128
141.801165287083,47.7226952493613,11938612916.7823,3,143,128
142.833521354658,48.4669512444119,9126424232.43777,4,144,128
141.18349071326,47.5241826326335,5293639378.71344,3,143,128
142.553502943793,48.5974993291314,18544296583.8651,4,144,128
136.920936971593,46.4837360465857,2033915744.9515,1,141,128
136.955245225443,46.624593128572,6086586165.69489,2,142,128
136.94528493856,46.7759011900485,118293448092.045,3,143,128
136.696411583242,45.8544687513915,2033915744.9515,2,142,128
136.779370758183,46.0031640679954,24218300364.0413,3,143,128
136.712945694336,46.1695679887355,50441087808.2126,4,144,128
136.920936971593,46.4837360465857,2033915744.9515,1,141,128
136.955245225443,46.624593128572,6086586165.69489,2,142,128
136.94528493856,46.7759011900485,118293448092.045,3,143,128
138.551255345569,48.2393802036357,34082162501.2315,2,142,128
138.261594106455,50.2026268342199,372395034011.631,3,143,128
138.650364078883,48.8956490327824,71077790513.0057,2,142,128
138.875658729926,50.721871710051,132160807743.426,3,143,128
139.315003764073,48.8874313342714,18809584526.7131,2,142,128
139.2492454232,50.5333746153346,184429013729.718,3,143,128
139.846375814842,49.0650667472138,6195693138.55797,3,143,128
139.606075687781,50.4440745937991,197042905117.873,4,144,128
139.533465776449,48.5975853177694,8813847603.49887,3,143,128
139.881061704189,49.2917637027629,30351144951.7129,4,144,128
138.663311059144,46.8786863263532,21331149651.4202,2,142,128
138.695748775888,48.2730803371879,47283774729.0298,3,143,128
138.779389419501,49.8420927970041,134623673875.981,4,144,128
137.592910070645,47.2292952438029,2903195179.22412,1,141,128
137.93978508303,48.1938927231045,42551713214.0519,2,142,128
138.344775095137,49.6730557898038,85714842813.3823,3,143,128
137.608405800611,47.8055194023009,65255150366.7267,2,142,128
137.53303321956,49.7648469155762,47932618479.2416,3,143,128
137.592910070645,47.2292952438029,2903195179.22412,1,141,128
137.93978508303,48.1938927231045,42551713214.0519,2,142,128
138.344775095137,49.6730557898038,85714842813.3823,3,143,128
139.291423675627,47.373348850903,1486330525.44263,3,143,128
139.795811790493,48.1238464031491,9924524278.46645,4,144,128
138.658158307705,49.0835323522049,60465292352.1332,2,142,128
138.593751506462,51.193818458116,112428113198.568,3,143,128
138.899243981895,48.2882965937494,13033320613.4807,2,142,128
138.625755874526,50.1792572828599,187302082463.727,3,143,128
138.998451719511,48.9445654228961,21568561105.3595,2,142,128
139.386696461783,50.2880669023015,100167701538.604,3,143,128
140.134526017008,49.1768341667614,3053594870.52165,3,143,128
139.813041666851,48.7169006669488,3053594870.52165,3,143,128
138.536755558984,48.6224623876439,26036905420.8457,3,143,128
138.21775921296,48.2567437525384,13549690079.3053,2,142,128
137.956535764667,47.8544357924146,21275856607.026,2,142,128
138.21775921296,48.2567437525384,13549690079.3053,2,142,128
138.811622227579,47.5142530992601,4683676933.47966,2,142,128
138.524815175346,49.1542451281137,74024387905.2708,3,143,128
138.705914541972,50.8080266437946,124530533417.681,4,144,128
138.749599404683,48.379831823196,16203948599.7948,2,142,128
139.384207349688,49.6858839594283,35776614591.5061,3,143,128
140.115324822029,48.6694358017643,3097846569.27899,3,143,128
140.266183581563,48.1881648854926,14821796866.1206,3,143,128
138.807508361576,48.0855980665842,23339738024.0537,3,143,128
137.813467758604,47.5144886539983,32379755860.0262,2,142,128
137.514332920522,46.5877447369582,4406923801.74944,2,142,128
137.813467758604,47.5144886539983,32379755860.0262,2,142,128
138.226133585721,46.9910343558725,22141967996.0209,2,142,128
137.976753586326,48.862254305946,56370085915.1742,3,143,128
137.716438041904,46.8864998057759,1451597589.61206,1,141,128
137.840536602463,47.1941371021261,10912838706.4761,2,142,128
139.007375525206,48.1247657278151,3778049401.2544,2,142,128
139.306761417291,48.6250751325164,4406923801.74944,3,143,128
139.027445112285,48.236411506727,23339738024.0537,3,143,128
138.589749462176,47.7205955404783,54223334717.9304,3,143,128
136.938620582599,46.5643172650811,1451597589.61206,1,141,128
137.144075385184,46.8988077726213,18864259500.1349,2,142,128
136.616438041904,45.7864998057759,1451597589.61206,1,141,128
136.95763013707,46.108652351418,1430862005.12915,2,142,128
136.938620582599,46.5643172650811,1451597589.61206,1,141,128
137.144075385184,46.8988077726213,18864259500.1349,2,142,128
138.680536554658,48.2543900742613,49659828779.0217,3,143,128
138.736021103393,48.3943762412901,42603810411.1926,4,144,128
139.421767603967,48.9423333852547,22742189526.5963,2,142,128
139.174228441822,50.8303910245068,222988422656.959,3,143,128
139.143550353998,48.5312367701132,6720737882.59995,1,141,128
139.707960644239,49.4341444399241,32332466293.8837,2,142,128
140.415331044989,49.4121372545858,2831457237.96473,2,142,128
140.431978648266,50.9198953623902,115937451680.547,3,143,128
140.499755994335,49.923478248749,56459418044.5326,3,143,128
140.238191075152,49.329859302958,18344799768.2967,3,143,128
140.270392464885,50.6058088795708,103729001080.925,4,144,128
139.138273999548,49.4233935019831,53886648822.5923,3,143,128
138.365732894693,48.2090542294184,1755089669.97246,1,141,128
138.701184942915,49.1155907115523,42355372776.9398,2,142,128
138.321377706459,48.4097688887349,19591781499.0757,2,142,128
138.362528565994,50.2663284370236,103273524592.702,3,143,128
138.365732894693,48.2090542294184,1755089669.97246,1,141,128
138.701184942915,49.1155907115523,42355372776.9398,2,142,128
138.29049473155,48.9125458858159,124687020218.369,3,143,128
138.788767450357,50.1821087527402,209759804537.999,4,144,128
138.330153590387,47.7045620845492,25539164963.504,2,142,128
138.439333689185,48.2003170117224,73390672709.0204,3,143,128
139.655996300892,49.6907988025999,58873537080.6116,3,143,128
139.509653199289,51.3482091306037,104812985941.526,4,144,128
140.338047155673,48.8822090147958,3853699277.66008,3,143,128
140.187266126385,49.958573913645,103888191893.041,4,144,128
140.501746110337,48.419082160139,5097776493.07801,3,143,128
140.979267007151,49.0727629996081,3736219928.86759,4,144,128
138.68966508654,48.5055038870111,43466907050.5113,3,143,128
139.040809003545,49.6747663813284,57380846659.1666,4,144,128
137.468800635219,47.1544309661166,2388730333.87685,1,141,128
137.513236084115,47.2887561859216,81787315579.4098,2,142,128
137.146618094524,46.3766135068114,2388730333.87685,1,141,128
137.159067785293,46.4803115506105,7148385098.9596,2,142,128
137.159092716301,46.613765855458,72460459688.1189,3,143,128
137.468800635219,47.1544309661166,2388730333.87685,1,141,128
137.513236084115,47.2887561859216,81787315579.4098,2,142,128
138.686963997581,48.4960142247238,72171356239.7808,3,143,128
139.008787826199,49.0549104863168,50628431651.6185,4,144,128
138.069739031963,47.4386987111069,44235464153.8055,2,142,128
139.669373866442,48.4518331166288,6020499990.90639,3,143,128
140.015970917364,49.1460115016223,4048575872.34556,4,144,128
140.867814559126,48.6983567998528,9712773408.12745,3,143,128
141.347379604029,49.375262038189,55529475836.5544,4,144,128
140.598390525455,48.1661373585665,20248734017.6546,3,143,128
141.091347111708,48.8563966262512,2732656142.49585,4,144,128
139.71763019397,47.9970906979013,11014843140.4701,3,143,128
140.187685148801,48.4932810825533,3896324194.5205,4,144,128
137.114949044766,46.8569243492181,4232109762.09067,1,141,128
137.260771733598,46.9813791995046,18206626300.7874,2,142,128
137.280127139443,47.1109143870432,95780889812.543,3,143,128
136.877963961438,46.236366203599,1983093801.52882,2,142,128
136.877035472536,46.4104632064638,62882798002.1422,3,143,128
137.114949044766,46.8569243492181,4232109762.09067,1,141,128
137.260771733598,46.9813791995046,18206626300.7874,2,142,128
137.280127139443,47.1109143870432,95780889812.543,3,143,128
140.843727110714,48.4098828028375,10798649490.8278,3,143,128
142.091015335093,49.0984002406071,38078113337.0644,4,144,128
141.504952759434,47.5592344440846,15566123224.4388,3,143,128
142.514736758465,48.1802559726469,145301125007.494,3,143,128
140.824100746271,49.0045725663265,8199180501.7333,3,143,128
140.917406558485,49.7916485467882,139697904415.401,4,144,128
140.501228989548,49.757948413236,81746062303.7153,3,143,128
141.481971594195,49.4923753447796,74982523954.2,3,143,128
141.830803277769,50.2901926097173,102910825191.225,4,144,128
142.479541704481,49.3435036372924,177893349145.425,3,143,128
142.170900332751,48.854394486403,46715489559.1532,3,143,128
142.81570960597,48.9415451460093,43387024902.1904,4,144,128
140.987223772167,48.4589099367841,12445998796.9254,3,143,128
141.464522607315,49.1358151751203,9049977657.91067,4,144,128
138.974236841962,47.8589151781074,6613801384.10538,2,142,128
139.155875979728,48.7314859768983,30104140512.2561,3,143,128
139.185493060878,49.9818887147573,141175407249.063,4,144,128
139.100452445994,47.8576635559187,6613801384.10538,2,142,128
139.066868543366,49.2006735842601,39339178757.6067,3,143,128
139.019464843257,50.9485139153525,131940369003.713,4,144,128
138.974236841962,47.8589151781074,6613801384.10538,2,142,128
139.155875979728,48.7314859768983,30104140512.2561,3,143,128
139.185493060878,49.9818887147573,141175407249.063,4,144,128
139.202878054446,48.4294739757742,26197547710.6243,2,142,128
139.146061853544,49.9710526144288,376485424333.648,3,143,128
139.468809648832,49.0578735262805,18634008168.5125,2,142,128
139.220695580632,50.9459311655326,182707477853.624,3,143,128
140.265072856512,48.8195891264928,2876095567.53469,2,142,128
140.23425415479,50.041106518261,113843888220.313,3,143,128
140.351091004867,49.3564769594098,7485567084.59321,3,143,128
140.268307835837,50.5806070960505,192387901018.985,4,144,128
140.244198844513,48.8217899257439,6137860003.7404,3,143,128
140.251035103533,49.9750856458401,100729375278.371,4,144,128
139.0598756263,48.7119654821895,35387835064.8334,3,143,128
139.346703567981,49.1599652391924,17417863506.9274,4,144,128
138.539646680147,48.8933265928957,70414321333.7961,2,142,128
138.764930865093,50.7195492701643,130927164688.34,3,143,128
138.238046235334,48.139604447415,42765407609.9728,2,142,128
137.941043453086,50.1992323332974,141669817287.02,3,143,128
138.539646680147,48.8933265928957,70414321333.7961,2,142,128
138.764930865093,50.7195492701643,130927164688.34,3,143,128
141.597470105911,48.8287584887417,18137474521.3633,3,143,128
142.210698345932,49.5185822989476,400094728196.809,4,144,128
141.029974401082,49.3260853381421,9068737260.68165,3,143,128
141.190458959279,50.1983658319472,80400463532.5454,4,144,128
142.596542566237,49.3897181236259,209116101359.086,3,143,128
141.863720152562,47.8653222293835,2987153338.84482,2,142,128
143.050277007366,48.9161402894789,68177067601.3721,3,143,128
143.349513412444,49.1670229610978,56652434969.7516,4,144,128
142.922073522002,48.5932307429818,13604570897.5549,3,143,128
143.556165593736,49.1458854473793,80290346399.6095,4,144,128
142.052090791845,48.5247747599094,26767220313.5076,3,143,128
142.704042839513,48.828202633965,89745973327.6297,4,144,128
139.165381074884,47.7921106227047,7774615336.95015,2,142,128
139.383887035189,48.2052737814071,15974908251.4268,3,143,128
139.660149097656,48.9943818967696,19455370410.544,4,144,128
138.686675425317,46.9527485064019,21948030004.5371,2,142,128
138.826963038566,47.8129813432947,42988426306.4122,3,143,128
138.909074414021,48.8667024532485,35524196273.8944,4,144,128
139.165381074884,47.7921106227047,7774615336.95015,2,142,128
139.383887035189,48.2052737814071,15974908251.4268,3,143,128
139.660149097656,48.9943818967696,19455370410.544,4,144,128
139.421767603967,48.9423333852547,22742189526.5963,2,142,128
139.174228441822,50.8303910245068,222988422656.959,3,143,128
139.143550353998,48.5312367701132,6720737882.59995,1,141,128
139.707960644239,49.4341444399241,32332466293.8837,2,142,128
140.415331044989,49.4121372545858,2831457237.96473,2,142,128
140.431978648266,50.9198953623902,115937451680.547,3,143,128
140.499755994335,49.923478248749,56459418044.5326,3,143,128
140.238191075152,49.329859302958,18344799768.2967,3,143,128
140.270392464885,50.6058088795708,103729001080.925,4,144,128
139.138273999548,49.4233935019831,53886648822.5923,3,143,128
138.365732894693,48.2090542294184,1755089669.97246,1,141,128
138.701184942915,49.1155907115523,42355372776.9398,2,142,128
138.321377706459,48.4097688887349,19591781499.0757,2,142,128
138.362528565994,50.2663284370236,103273524592.702,3,143,128
138.365732894693,48.2090542294184,1755089669.97246,1,141,128
138.701184942915,49.1155907115523,42355372776.9398,2,142,128
138.29049473155,48.9125458858159,124687020218.369,3,143,128
138.788767450357,50.1821087527402,209759804537.999,4,144,128
138.330153590387,47.7045620845492,25539164963.504,2,142,128
138.439333689185,48.2003170117224,73390672709.0204,3,143,128
139.655996300892,49.6907988025999,58873537080.6116,3,143,128
139.509653199289,51.3482091306037,104812985941.526,4,144,128
